BMR,Required_Calorie
1561.956,2030.5428
1576.968,2050.0584
1535.509,1996.1617
1573.795,2360.6925
1753.793,2104.5516
1778.838,2134.6056
1759.066,2110.8792
1576.792,2365.188
1778.186,2133.8232
1529.815,1835.778
1774.025,2128.83
1803.7,2164.44
1569.663,2040.5619
1553.572,2019.6436
1567.842,2351.763
1746.452,2095.7424
1537.042,1998.1546
1758.158,2109.7896
1553.029,2018.9377
1569.863,2040.8219
1774.655,2129.586
1582.034,2373.051
1573.527,2045.5851
1771.103,2125.3236
1754.133,2104.9596
1568.495,2352.7425
1767.95,2121.54
1562.815,2031.6595
1765.238,2118.2856
1747.774,2097.3288
1531.22,1837.464
1785.043,2142.0516
1573.338,2045.3394
1535.255,1842.306
1758.43,2110.116
1561.943,2030.5259
1771.168,2125.4016
1566.984,2350.476
1558.9,2026.57
1796.157,2155.3884
1543.02,2005.926
1552.959,2018.8467
1562.633,2031.4229
1578.1,2051.53
1574.975,2047.4675
1534.891,1841.8692
1558.879,2026.5427
1538.059,1845.6708
1784.964,2141.9568
1779.644,2135.5728
1540.742,2002.9646
1758.892,2110.6704
1746.131,2095.3572
1558.004,2025.4052
1537.349,1844.8188
1532.36,1838.832
1554.747,2021.1711
1572.28,2043.964
1558.62,2026.206
1544.09,2007.317
1743.693,2092.4316
1562.325,2031.0225
1540.113,1848.1356
1557.989,2025.3857
1572.14,2043.782
1569.754,2354.631
1569.117,2353.6755
1562.008,2030.6104
1556.507,2023.4591
1540.281,2002.3653
1573.168,2045.1184
1781.726,2138.0712
1550.039,2015.0507
1572.704,2359.056
1765.779,2118.9348
1789.112,2146.9344
1757.507,2109.0084
1747.551,2097.0612
1755.447,2106.5364
1794.869,2153.8428
1532.991,1839.5892
1746.88,2096.256
1777.363,2132.8356
1800.266,2160.3192
1540.916,1849.0992
1766.585,2119.902
1756.045,2107.254
1548.052,2012.4676
1574.747,2047.1711
1534.473,1841.3676
1766.155,2119.386
1788.843,2146.6116
1777.325,2132.79
1763.925,2116.71
1540.975,2003.2675
1758.136,2109.7632
1775.438,2130.5256
1780.244,2136.2928
1569.546,2040.4098
1783.167,2139.8004
1772.684,2127.2208
1557.937,2025.3181
1530.89,1837.068
1555.756,2022.4828
1562.061,2030.6793
1729.679,2248.5827
1538.57,2000.141
1562.022,2030.6286
1736.179,2083.4148
1790.53,2148.636
1784.942,2141.9304
1533.033,1839.6396
1564.916,2034.3908
1753.819,2104.5828
1566.699,2036.7087
1556.035,2022.8455
1768.729,2122.4748
1790.366,2148.4392
1749.619,2099.5428
1535.256,1842.3072
1773.511,2128.2132
1568.948,2353.422
1779.691,2135.6292
1781.123,2137.3476
1772.964,2127.5568
1532.874,1992.7362
1571.656,2043.1528
1558.524,2026.0812
1572.935,2359.4025
1566.189,2036.0457
1555.578,2022.2514
1779.219,2135.0628
1782.321,2138.7852
1564.898,2034.3674
1529.466,1988.3058
1545.757,2009.4841
1568.776,2039.4088
1794.245,2153.094
1743.302,2091.9624
1766.535,2119.842
1561.35,2029.755
1570.517,2041.6721
1543.559,2006.6267
1552.906,2018.7778
1563.129,2032.0677
1572.342,2358.513
1572.523,2358.7845
1735.474,2082.5688
1555.545,2022.2085
1537.647,1998.9411
1751.61,2101.932
1802.453,2162.9436
1779.156,2134.9872
1575.449,2363.1735
1732.194,2078.6328
1748.052,2097.6624
1781.033,2137.2396
1546.17,2010.021
1557.995,2025.3935
1743.179,2091.8148
1551.825,2017.3725
1748.2,2097.84
1794.179,2153.0148
1550.132,2015.1716
1531.009,1837.2108
1803.307,2163.9684
1555.314,2021.9082
1775.163,2130.1956
1577.163,2050.3119
1534.425,1841.31
1746.933,2096.3196
1562.276,2030.9588
1543.402,2006.4226
1555.411,2022.0343
1533.319,1839.9828
1541.218,1849.4616
1577.792,2051.1296
1772.528,2127.0336
1567.892,2351.838
1554.051,2020.2663
1576.577,2364.8655
1782.127,2138.5524
1564.981,2034.4753
1556.493,2023.4409
1773.922,2128.7064
1749.32,2099.184
1541.199,2003.5587
1785.343,2142.4116
1769.574,2123.4888
1556.905,2023.9765
1569.441,2354.1615
1541.456,2003.8928
1554.977,2021.4701
1570.125,2041.1625
1741.161,2089.3932
1570.52,2355.78
1575.201,2047.7613
1575.621,2363.4315
1794.86,2153.832
1816.417,2361.3421
1580.493,2370.7395
1783.651,2140.3812
1818.055,2181.666
1569.58,2354.37
1793.527,2152.2324
1573.524,2360.286
1563.485,2032.5305
1576.455,2364.6825
1802.42,2162.904
1577.037,2050.1481
1786.876,2144.2512
1573.829,2360.7435
1581.674,2372.511
1572.914,2359.371
1568.98,2039.674
1578.796,2368.194
1796.518,2155.8216
1790.631,2148.7572
1785.577,2142.6924
1576.572,2049.5436
1795.177,2154.2124
1808.163,2350.6119
1784.012,2140.8144
1807.778,2350.1114
1802.147,2162.5764
1587.637,2381.4555
1785.549,2142.6588
1578.069,2367.1035
1791.792,2150.1504
1814.161,2176.9932
1580.288,2054.3744
1811.529,2173.8348
1569.449,2354.1735
1809.983,2352.9779
1567.852,2351.778
1569.794,2040.7322
1799.851,2159.8212
1585.253,2060.8289
1800.262,2160.3144
1784.859,2141.8308
1792.053,2150.4636
1816.152,2360.9976
1572.781,2044.6153
1569.995,2040.9935
1578.031,2367.0465
1572.369,2044.0797
1578.465,2367.6975
1778.916,2134.6992
1579.532,2053.3916
1813.211,2175.8532
1572.195,2358.2925
1580.012,2054.0156
1577.482,2366.223
1575.609,2363.4135
1798.303,2157.9636
1817.566,2181.0792
1568.262,2038.7406
1572.205,2358.3075
1568.618,2039.2034
1809.271,2352.0523
1563.287,2032.2731
1789.73,2147.676
1578.262,2367.393
1802.453,2162.9436
1577.966,2366.949
1787.471,2144.9652
1580.02,2370.03
1575.759,2363.6385
1783.202,2139.8424
1588.868,2065.5284
1810.529,2353.6877
1808.995,2351.6935
1567.257,2037.4341
1811.54,2355.002
1789.087,2146.9044
1811.177,2354.5301
1577.694,2366.541
1812.912,2356.7856
1795.255,2154.306
1582.462,2057.2006
1568.764,2353.146
1786.18,2143.416
1570.704,2356.056
1793.539,2152.2468
1574.46,2046.798
1576.959,2050.0467
1569.691,2040.5983
1585.276,2377.914
1797.288,2156.7456
1810.328,2172.3936
1578.971,2052.6623
1799.761,2159.7132
1790.029,2148.0348
1574.682,2047.0866
1576.708,2049.7204
1573.016,2044.9208
1791.666,2149.9992
1577.109,2050.2417
1587.029,2063.1377
1800.951,2161.1412
1792.546,2151.0552
1575.471,2363.2065
1575.776,2048.5088
1589.423,2384.1345
1804.828,2165.7936
1786.341,2143.6092
1575.644,2048.3372
1584.63,2060.019
1564.962,2034.4506
1585.72,2061.436
1579.714,2369.571
1579.322,2053.1186
1571.343,2357.0145
1569.217,2039.9821
1580.085,2054.1105
1583.836,2375.754
1569.881,2354.8215
1577.853,2366.7795
1574.253,2046.5289
1569.239,2040.0107
1567.615,2351.4225
1571.1,2356.65
1803.033,2163.6396
1572.15,2043.795
1778.56,2134.272
1581.003,2371.5045
1581.898,2056.4674
1801.525,2161.83
1585.088,2060.6144
1567.717,2351.5755
1589.838,2384.757
1589.165,2383.7475
1804.163,2164.9956
1575.507,2363.2605
1790.445,2148.534
1572.906,2359.359
1572.944,2044.8272
1578.619,2052.2047
1573.505,2045.5565
1569.983,2040.9779
1570.772,2356.158
1799.346,2159.2152
1573.844,2045.9972
1807.699,2169.2388
1585.838,2378.757
1798.321,2157.9852
1796.597,2155.9164
1566.751,2350.1265
1590.713,2386.0695
1570.883,2356.3245
1587.31,2380.965
1573.263,2045.2419
1572.264,2043.9432
1563.325,2032.3225
1575.458,2363.187
1806.296,2167.5552
1577.445,2366.1675
1800.128,2160.1536
1578.958,2368.437
1579.479,2369.2185
1567.093,2350.6395
1577.017,2365.5255
1579.577,2369.3655
1573.25,2359.875
1568.58,2352.87
1572.601,2358.9015
1568.728,2039.3464
1574.116,2046.3508
1589.115,2383.6725
1582.01,2056.613
1573.437,2045.4681
1584.494,2059.8422
1576.077,2364.1155
1583.826,2058.9738
1579.002,2052.7026
1568.467,2039.0071
1799.292,2159.1504
1794.036,2152.8432
1810.61,2353.793
1579.378,2369.067
1789.949,2147.9388
1584.39,2376.585
1573.161,2359.7415
1574.861,2362.2915
1566.357,2036.2641
1577.722,2051.0386
1792.208,2150.6496
1576.505,2049.4565
1590.065,2385.0975
1578.431,2367.6465
1572.737,2359.1055
1808.666,2351.2658
1583.859,2375.7885
1578.559,2367.8385
1796.168,2155.4016
1573.788,2045.9244
1809.347,2171.2164
1584.113,2376.1695
1574.013,2361.0195
1804.751,2165.7012
1572.502,2358.753
1799.863,2159.8356
1580.52,2370.78
1789.985,2147.982
1787.445,2144.934
1810.665,2172.798
1815.19,2178.228
1572.191,2358.2865
1578.045,2367.0675
1578.266,2367.399
1577.333,2365.9995
1574.74,2362.11
1792.663,2151.1956
1570.744,2356.116
1580.126,2054.1638
1776.698,2132.0376
1788.128,2145.7536
1573.966,2360.949
1576.709,2049.7217
1578.775,2052.4075
1794.908,2153.8896
1576.926,2365.389
1790.402,2148.4824
1790.691,2148.8292
1572.299,2358.4485
1575.814,2363.721
1788.43,2146.116
1574.104,2046.3352
1590.031,2067.0403
1590.789,2068.0257
1568.724,2039.3412
1586.966,2380.449
1570.935,2356.4025
1782.392,2138.8704
1576.673,2365.0095
1573.219,2359.8285
1575.11,2362.665
1574.594,2046.9722
1804.12,2164.944
1804.798,2165.7576
1583.389,2375.0835
1586.664,2379.996
1576.568,2364.852
1802.826,2163.3912
1573.263,2045.2419
1573.757,2360.6355
1579.373,2369.0595
1570.566,2355.849
1583.823,2058.9699
1777.326,2132.7912
1567.922,2038.2986
1569.301,2353.9515
1792.486,2150.9832
1809.079,2170.8948
1573.658,2360.487
1569.531,2354.2965
1569.694,2354.541
1817.773,2181.3276
1577.679,2366.5185
1784.827,2141.7924
1794.09,2152.908
1576.531,2049.4903
1790.546,2148.6552
1582.744,2374.116
1800.553,2160.6636
1575.13,2047.669
1798.799,2158.5588
1787.034,2144.4408
1567.803,2038.1439
1583.868,2375.802
1567.965,2351.9475
1798.029,2157.6348
1576.605,2364.9075
1581.265,2055.6445
1794.565,2153.478
1573.863,2046.0219
1572.83,2359.245
1583.926,2059.1038
1804.381,2165.2572
1582.065,2373.0975
1806.551,2167.8612
1582.048,2056.6624
1564.043,2033.2559
1581.49,2372.235
1568.679,2039.2827
1572.696,2359.044
1580.881,2055.1453
1796.492,2155.7904
1585.011,2377.5165
1573.96,2046.148
1790.224,2148.2688
1574.805,2362.2075
1575.573,2048.2449
1577.753,2051.0789
1568.205,2038.6665
1793.411,2152.0932
1573.947,2360.9205
1586.016,2379.024
1788.372,2146.0464
1803.339,2164.0068
1576.271,2049.1523
1796.082,2155.2984
1583.498,2375.247
1580.001,2370.0015
1578.29,2367.435
1573.438,2045.4694
1798.342,2158.0104
1569.591,2040.4683
1795.59,2154.708
1569.278,2353.917
1576.505,2049.4565
1576.442,2049.3746
1581.374,2372.061
1575.471,2048.1123
1576.463,2049.4019
1590.761,2386.1415
1586.539,2062.5007
1583.681,2375.5215
1575.174,2362.761
1578.246,2367.369
1582.096,2056.7248
1574.911,2362.3665
1579.98,2369.97
1579.748,2369.622
1810.565,2353.7345
1580.472,2054.6136
1574.886,2047.3518
1573.71,2045.823
1568.214,2352.321
1585.708,2061.4204
1584.248,2376.372
1796.031,2155.2372
1790.396,2148.4752
1577.169,2050.3197
1580.174,2370.261
1793.664,2152.3968
1808.46,2350.998
1578.943,2368.4145
1568.46,2352.69
1576.697,2365.0455
1808.426,2350.9538
1570.333,2355.4995
1576.609,2049.5917
1806.506,2167.8072
1578.291,2051.7783
1571.119,2042.4547
1572.395,2044.1135
1571.973,2043.5649
1589.18,2383.77
1796.588,2155.9056
1590.324,2385.486
1797.871,2157.4452
1573.643,2360.4645
1575.508,2048.1604
1574.409,2361.6135
1788.649,2146.3788
1576.749,2049.7737
1799.65,2159.58
1576.637,2049.6281
1800.963,2161.1556
1808.683,2170.4196
1797.396,2156.8752
1798.101,2157.7212
1576.753,2049.7789
1575.125,2362.6875
1777.691,2133.2292
1578.683,2368.0245
1793.201,2151.8412
1576.486,2049.4318
1571.528,2042.9864
1569.421,2040.2473
1580.887,2055.1531
1585.85,2378.775
1791.37,2149.644
1571.057,2042.3741
1798.528,2158.2336
1565.151,2034.6963
1575.86,2363.79
1584.841,2377.2615
1804.729,2165.6748
1578.955,2052.6415
1579.103,2368.6545
1577.097,2050.2261
1782.082,2138.4984
1584.45,2059.785
1778.099,2133.7188
1568.131,2038.5703
1568.58,2352.87
1574.046,2361.069
1790.366,2148.4392
1582.596,2057.3748
1794.852,2153.8224
1818.087,2363.5131
1575.38,2047.994
1782.324,2138.7888
1787.609,2145.1308
1816.732,2180.0784
1580.581,2370.8715
1571.841,2043.3933
1578.163,2367.2445
1575.766,2048.4958
1585.95,2061.735
1583.115,2374.6725
1573.532,2360.298
1567.931,2351.8965
1577.218,2365.827
1795.141,2154.1692
1584.862,2377.293
1571.358,2357.037
1580.433,2054.5629
1580.354,2370.531
1786.989,2144.3868
1576.247,2364.3705
1805.263,2166.3156
1567.156,2037.3028
1568.365,2352.5475
1570.141,2355.2115
1793.259,2151.9108
1578.41,2367.615
1577.182,2050.3366
1579.971,2369.9565
1805.539,2166.6468
1578.189,2051.6457
1800.703,2160.8436
1811.132,2173.3584
1575.188,2362.782
1574.731,2362.0965
1576.156,2364.234
1793.035,2151.642
1576.557,2049.5241
1575.508,2363.262
1578.075,2051.4975
1578.551,2052.1163
1809.548,2171.4576
1572.713,2359.0695
1585.01,2377.515
1804.249,2165.0988
1565.967,2035.7571
1787.893,2145.4716
1578.276,2051.7588
1580.397,2370.5955
1568.676,2353.014
1801.622,2161.9464
1817.716,2363.0308
1584.538,2376.807
1572.154,2358.231
1790.733,2148.8796
1799.489,2159.3868
1793.674,2152.4088
1778.345,2134.014
1581.054,2055.3702
1585.611,2378.4165
1789.316,2147.1792
1575.063,2362.5945
1574.539,2361.8085
1581.138,2371.707
1570.984,2042.2792
1579.19,2368.785
1791.755,2150.106
1575.673,2048.3749
1787.666,2145.1992
1575.169,2047.7197
1808.22,2350.686
1574.661,2047.0593
1587.471,2063.7123
1581.682,2056.1866
1806.241,2167.4892
1589.837,2384.7555
1577.794,2366.691
1810.984,2173.1808
1574.273,2046.5549
1575.006,2047.5078
1580.546,2054.7098
1581.045,2055.3585
1806.633,2167.9596
1566.908,2350.362
1803.724,2164.4688
1573.309,2045.3017
1781.735,2138.082
1569.738,2354.607
1804.933,2165.9196
1586.082,2379.123
1792.279,2150.7348
1573.033,2044.9429
1814.972,2177.9664
1573.518,2360.277
1810.304,2353.3952
1788.399,2146.0788
1804.551,2165.4612
1580.29,2054.377
1799.492,2159.3904
1790.536,2148.6432
1799.176,2159.0112
1807.995,2350.3935
1803.588,2164.3056
1811.453,2173.7436
1789.788,2147.7456
1572.763,2044.5919
1785.129,2142.1548
1562.441,2031.1733
1572.359,2044.0667
1580.337,2370.5055
1802.195,2162.634
1579.441,2053.2733
1566.658,2036.6554
1575.106,2047.6378
1791.952,2150.3424
1790.624,2148.7488
1816.694,2180.0328
1815.438,2178.5256
1575.247,2362.8705
1585.657,2378.4855
1572.201,2043.8613
1563.555,2032.6215
1566.429,2036.3577
1567.226,2350.839
1579.639,2369.4585
1796.522,2155.8264
1570.906,2042.1778
1802.269,2162.7228
1574.336,2361.504
1577.811,2051.1543
1574.236,2361.354
1574.27,2361.405
1777.938,2133.5256
1573.568,2360.352
1561.901,2030.4713
1577.721,2366.5815
1566.252,2036.1276
1588.384,2382.576
1788.905,2146.686
1811.777,2174.1324
1577.667,2366.5005
1793.831,2152.5972
1583.236,2058.2068
1577.076,2050.1988
1566.192,2036.0496
1576.373,2049.2849
1809.007,2351.7091
1798.469,2158.1628
1813.136,2357.0768
1564.659,2034.0567
1804.545,2165.454
1585.682,2061.3866
1573.921,2360.8815
1572.597,2044.3761
1579.166,2368.749
1777.449,2132.9388
1793.162,2151.7944
1571.803,2043.3439
1574.131,2046.3703
1586.185,2379.2775
1790.209,2148.2508
1572.466,2044.2058
1580.675,2054.8775
1580.235,2054.3055
1590.803,2068.0439
1584.318,2376.477
1575.696,2048.4048
1577.27,2365.905
1790.117,2148.1404
1574.715,2362.0725
1788.622,2146.3464
1577.726,2051.0438
1573.64,2045.732
1783.343,2140.0116
1795.928,2155.1136
1589.485,2384.2275
1795.495,2154.594
1579.6,2369.4
1585.324,2060.9212
1574.536,2361.804
1567.185,2037.3405
1577.891,2366.8365
1798.727,2158.4724
1808.09,2350.517
1578.18,2051.634
1567.539,2037.8007
1567.44,2037.672
1575.688,2363.532
1799.426,2159.3112
1574.921,2362.3815
1804.005,2164.806
1569.187,2353.7805
1570.2,2041.26
1793.43,2152.116
1572.729,2359.0935
1799.942,2159.9304
1573.122,2045.0586
1580.642,2054.8346
1804.314,2165.1768
1577.429,2366.1435
1586.167,2379.2505
1586.032,2379.048
1800.495,2160.594
1580.559,2370.8385
1599.56,2079.428
1814.769,2177.7228
1635.865,1963.038
1837.691,2756.5365
1596.645,2075.6385
1612.051,2418.0765
1608.305,2090.7965
1583.651,2058.7463
1875.331,2812.9965
1837.045,2204.454
1611.685,2417.5275
1620.964,2107.2532
1834.121,2751.1815
1626.241,2439.3615
1840.767,2392.9971
1594.091,2391.1365
1632.511,2122.2643
1605.614,2408.421
1617.725,2750.1325
1807.804,2169.3648
1807.282,2168.7384
1611.717,2417.5755
1579.473,2369.2095
1853.197,2409.1561
1619.161,2752.5737
1831.094,2197.3128
1590.132,2067.1716
1859.514,2417.3682
1815.289,2359.8757
1839.903,2759.8545
1853.24,2223.888
1844.468,2397.8084
1839.013,2758.5195
1820.36,2366.468
1635.651,2126.3463
1838.367,2206.0404
1604.779,2086.2127
1854.834,2782.251
1619.547,2105.4111
1602.002,2403.003
1623.458,2435.187
1859.741,2417.6633
1588.495,2065.0435
1595.098,2073.6274
1588.094,2382.141
1625.897,1951.0764
1595.096,2073.6248
1840.006,2392.0078
1632.863,1959.4356
1870.029,2244.0348
1810.033,2353.0429
1817.282,2362.4666
1855.935,2783.9025
1822.997,2187.5964
1632.049,1958.4588
1849.625,2219.55
1640.213,2460.3195
1589.442,2066.2746
1859.185,2788.7775
1850.615,2405.7995
1831.584,2381.0592
1818.431,2182.1172
1627.706,2441.559
1637.166,1964.5992
1864.688,2424.0944
1625.436,2438.154
1887.787,2831.6805
1835.537,2202.6444
1613.689,2097.7957
1862.718,2235.2616
1858.772,2230.5264
1846.693,2216.0316
1822.811,2187.3732
1627.777,2441.6655
1826.183,2191.4196
1881.125,2445.4625
1583.138,2058.0794
1828.919,2194.7028
1823.27,2187.924
1584.69,2377.035
1630.88,2772.496
1624.821,2437.2315
1620.358,2754.6086
1844.294,2397.5822
1860.066,2418.0858
1870.775,2806.1625
1851.359,2406.7667
1861.513,2419.9669
1873.041,2434.9533
1817.142,2180.5704
1856.833,2413.8829
1814.992,2359.4896
1852.376,2408.0888
1583.499,2058.5487
1871.482,2807.223
1624.612,2111.9956
1631.693,2447.5395
1833.959,2750.9385
1845.11,2398.643
1604.944,2407.416
1823.113,2187.7356
1590.145,2067.1885
1627.396,2766.5732
1831.041,2197.2492
1842.489,2210.9868
1580.712,2054.9256
1844.968,2213.9616
1616.11,2100.943
1856.232,2413.1016
1619.347,2752.8899
1845.887,2768.8305
1588.222,2382.333
1631.609,1957.9308
1618.146,2750.8482
1622.862,2109.7206
1584.905,2060.3765
1870.951,2806.4265
1622.772,2109.6036
1858.674,2788.011
1613.282,2097.2666
1632.405,2122.1265
1588.192,2382.288
1632.945,2449.4175
1838.78,2206.536
1628.256,2442.384
1853.09,2409.017
1863.317,2422.3121
1868.335,2428.8355
1602.443,2403.6645
1846.557,2400.5241
1873.166,2435.1158
1864.6,2796.9
1636.596,2782.2132
1871.317,2245.5804
1580.277,2054.3601
1618.004,2427.006
1839.276,2758.914
1860.54,2418.702
1849.989,2404.9857
1599.63,2399.445
1601.306,2401.959
1631.992,2121.5896
1854.021,2224.8252
1598.748,2398.122
1586.277,2379.4155
1847.197,2770.7955
1838.881,2758.3215
1600.666,2400.999
1819.491,2365.3383
1622.285,2433.4275
1830.849,2197.0188
1604.911,2407.3665
1587.541,2381.3115
1626.026,2764.2442
1836.08,2754.12
1824.884,2372.3492
1626.457,2114.3941
1602.393,2403.5895
1583.874,2375.811
1630.222,1956.2664
1815.276,2178.3312
1626.86,2114.918
1622.081,2757.5377
1592.476,2070.2188
1617.194,2102.3522
1628.957,2769.2269
1822.045,2368.6585
1842.618,2211.1416
1853.084,2779.626
1839.799,2207.7588
1852.84,2408.692
1834.383,2751.5745
1624.367,2436.5505
1619.122,2428.683
1846.462,2400.4006
1610.211,2415.3165
1865.85,2798.775
1619.854,2753.7518
1622.16,2757.672
1630.199,1956.2388
1868.113,2428.5469
1856.962,2414.0506
1579.434,2369.151
1635.429,2780.2293
1619.347,2752.8899
1591.643,2069.1359
1595.895,2074.6635
1622.851,2109.7063
1817.704,2363.0152
1620.582,2754.9894
1833.408,2750.112
1604.399,2085.7187
1610.372,2415.558
1621.145,2431.7175
1853.106,2223.7272
1630.844,2446.266
1615.532,2100.1916
1882.717,2824.0755
1843.432,2396.4616
1865.874,2798.811
1634.972,2779.4524
1593.987,2390.9805
1610.41,2093.533
1867.851,2241.4212
1859.781,2231.7372
1619.822,2753.6974
1858.421,2415.9473
1861.888,2792.832
1593.54,2390.31
1639.976,2787.9592
1581.897,2056.4661
1840.828,2393.0764
1627.998,2116.3974
1864.083,2796.1245
1817.8,2363.14
1841.669,2394.1697
1827.226,2192.6712
1626.135,1951.362
1854.852,2225.8224
1620.227,2754.3859
1604.817,2407.2255
1837.996,2205.5952
1835.413,2753.1195
1618.43,2427.645
1619.217,2752.6689
1874.979,2437.4727
1880.382,2444.4966
1826.108,2191.3296
1857.83,2415.179
1864.463,2237.3556
1804.851,2165.8212
1856.603,2227.9236
1872.505,2808.7575
1819.251,2365.0263
1612.311,2096.0043
1623.945,2435.9175
1860.874,2791.311
1580.144,2370.216
1849.299,2773.9485
1864.748,2424.1724
1634.78,2452.17
1823.653,2370.7489
1607.529,2089.7877
1868.051,2428.4663
1618.359,2751.2103
1586.153,2379.2295
1603.357,2084.3641
1837.938,2389.3194
1876.493,2439.4409
1862.797,2794.1955
1867.469,2240.9628
1821.553,2185.8636
1843.485,2212.182
1837.863,2756.7945
1602.408,2403.612
1595.07,2073.591
1853.364,2224.0368
1870.618,2805.927
1840.707,2392.9191
1609.977,2414.9655
1823.565,2188.278
1827.021,2192.4252
1638.033,2457.0495
1617.9,2103.27
1621.983,2432.9745
1629.953,1955.9436
1626.07,2113.891
1618.853,2104.5089
1811.51,2354.963
1619.02,2752.334
1799.982,2159.9784
1811.369,2173.6428
1615.468,2100.1084
1624.517,2761.6789
1851.164,2776.746
1833.444,2750.166
1612.605,2096.3865
1850.057,2220.0684
1825.728,2373.4464
1849.134,2773.701
1607.803,2090.1439
1597.532,2396.298
1832.524,2199.0288
1617.361,2102.5693
1614.108,2098.3404
1889.395,2456.2135
1841.443,2393.8759
1595.229,2392.8435
1861.314,2419.7082
1854.542,2781.813
1590.763,2386.1445
1619.688,2105.5944
1600.679,2401.0185
1584.731,2060.1503
1589.386,2384.079
1821.239,2367.6107
1593.252,2389.878
1887.086,2453.2118
1827.818,2376.1634
1611.677,2417.5155
1826.104,2191.3248
1614.345,2098.6485
1862.407,2234.8884
1820.737,2366.9581
1838.054,2389.4702
1844.574,2397.9462
1796.421,2155.7052
1595.691,2074.3983
1862.344,2234.8128
1884.464,2449.8032
1844.559,2766.8385
1867.441,2427.6733
1831.508,2380.9604
1628.607,2768.6319
1633.259,2449.8885
1845.621,2399.3073
1607.598,2411.397
1608.552,2412.828
1847.499,2401.7487
1852.83,2223.396
1842.528,2211.0336
1630.975,2446.4625
1620.189,2754.3213
1875.754,2438.4802
1837.301,2755.9515
1854.056,2781.084
1621.955,2757.3235
1582.508,2373.762
1851.623,2777.4345
1597.76,2077.088
1852.233,2222.6796
1860.907,2233.0884
1630.307,2771.5219
1872.366,2808.549
1613.854,2420.781
1816.834,2180.2008
1865.927,2798.8905
1604.535,2085.8955
1601.806,2402.709
1842.182,2210.6184
1813.526,2176.2312
1825.357,2372.9641
1839.408,2207.2896
1613.905,2098.0765
1626.497,2765.0449
1596.248,2075.1224
1601.595,2402.3925
1879.188,2442.9444
1609.119,2091.8547
1871.873,2807.8095
1584.402,2059.7226
1866.35,2426.255
1637.789,2784.2413
1599.021,2398.5315
1631.777,1958.1324
1817.08,2362.204
1842.13,2394.769
1848.055,2772.0825
1821.936,2368.5168
1870.979,2806.4685
1844.293,2213.1516
1614.287,2421.4305
1611.36,2417.04
1859.501,2789.2515
1582.236,2373.354
1615.823,2100.5699
1873.788,2248.5456
1618.961,2752.2337
1588.499,2382.7485
1618.43,2427.645
1604.717,2407.0755
1613.864,2098.0232
1844.399,2397.7187
1595.689,2393.5335
1622.326,2109.0238
1853.615,2409.6995
1613.712,2420.568
1626.308,1951.5696
1625.434,2438.151
1869.65,2430.545
1602.574,2083.3462
1625.712,2113.4256
1811.258,2173.5096
1628.045,2116.4585
1618.584,2427.876
1583.523,2375.2845
1609.776,2092.7088
1860.134,2232.1608
1621.071,2107.3923
1795.11,2154.132
1618.822,2428.233
1873.948,2248.7376
1623.586,2435.379
1632.945,2122.8285
1837.152,2388.2976
1625.744,2438.616
1842.554,2395.3202
1847.228,2770.842
1607.982,2090.3766
1802.182,2162.6184
1607.815,2090.1595
1814.345,2177.214
1584.129,2376.1935
1831.088,2197.3056
1626.259,1951.5108
1614.716,2422.074
1600.122,2400.183
1858.469,2230.1628
1630.467,1956.5604
1616.452,2424.678
1617.679,2750.0543
1845.874,2399.6362
1636.935,2782.7895
1854.818,2225.7816
1580.196,2370.294
1817.058,2362.1754
1873.297,2247.9564
1820.972,2367.2636
1640.067,1968.0804
1812.551,2175.0612
1632.323,2448.4845
1823.61,2188.332
1845.643,2214.7716
1617.806,2750.2702
1636.611,2454.9165
1618.185,2750.9145
1851.696,2222.0352
1853.201,2779.8015
1612.724,2419.086
1836.962,2204.3544
1630.372,2771.6324
1629.464,2444.196
1617.14,2102.282
1821.446,2367.8798
1622.674,2434.011
1594.98,2392.47
1851.546,2221.8552
1815.373,2178.4476
1860.016,2232.0192
1632.392,1958.8704
1865.753,2798.6295
1844.652,2213.5824
1596.723,2395.0845
1607.846,2411.769
1817.002,2362.1026
1634.941,2452.4115
1628.107,2767.7819
1637.278,1964.7336
1839.058,2206.8696
1845.387,2399.0031
1608.516,2412.774
1863.002,2794.503
1616.416,2101.3408
1820.285,2366.3705
1636.071,2126.8923
1627.632,2441.448
1619.031,2104.7403
1881.815,2822.7225
1873.622,2248.3464
1816.175,2179.41
1856.409,2784.6135
1859.139,2416.8807
1628.066,1953.6792
1841.015,2761.5225
1624.026,2111.2338
1626.697,2114.7061
1594.8,2073.24
1838.767,2758.1505
1615.21,2099.773
1816.792,2180.1504
1637.838,1965.4056
1620.318,2430.477
1864.648,2237.5776
1868.268,2241.9216
1846.402,2400.3226
1859.84,2789.76
1858.65,2416.245
1600.379,2080.4927
1884.414,2826.621
1851.564,2777.346
1618.247,2751.0199
1866.485,2426.4305
1808.475,2170.17
1871.357,2245.6284
1832.391,2198.8692
1579.662,2053.5606
1808.267,2350.7471
1581.84,2056.392
1843.775,2212.53
1608.605,2091.1865
1631.474,2120.9162
1611.859,2095.4167
1599.196,2398.794
1610.068,2415.102
1610.718,2093.9334
1820.205,2184.246
1609.462,2092.3006
1870.827,2806.2405
1874.929,2812.3935
1628.257,1953.9084
1816.63,2179.956
1856.997,2414.0961
1835.229,2385.7977
1860.658,2790.987
1627.6,2766.92
